tt0388795,7,"""The first mainstream gay western (Warhol's 'Lonesome Cowboys' can only be described as niche or cult), 'Brokeback Mountain' was the surprise hit of 2005, another triumph for the talented director Ang Lee (who also gave us such diverse films as The Ice Storm, Sense and Sensibility, and Crouching Tiger Hidden Dragon).Ennis (Heath Ledger) and Jack (Jake Gyllenhaal) are the cowboys who start working together and find an intense sexual attraction which will continue to burn for twenty years. The film covers those two decades as we watch the idealistic Jack, who dreams of acceptance and a life with Ennis out on the ranch, and the tormented, disturbed Ennis (who remembers gay cowboys being murdered in his youth), who can't connect with anyone and anything other than his lonely soul.Extremely slow in pace, and all the better for it in an age of fast, rushed films for the MTV generation, 'Brokeback Mountain' is a love story just as valid as any other. For a mainstream movie to even address some of the issues looked at here is amazing, and the film benefits from sensitive direction, low-key romantic scenes, and total commitment from the leading actors. Gyllenhaal is better than he was in 'Donnie Darko', but he is overshadowed by Ledger, who shows here what a fantastic actor he was. It is a tragedy that his early death has robbed us from seeing this talent grow. Here in this film he resembles a young James Dean in 'Giant', playing older than his age with ease.Not an easy film to watch, then, but it repays close study and patience, and some of its lines and images will stay with you for a long time after the credits roll. Proof that intelligent cinema can still survive in the age of blockbuster action flicks."""
tt0388795,7,"""I made it a point not to read any detailed summaries or reviews of this movie before going to view it. I am so glad I did. The scenery was breathtaking and almost surreal. The cast completed each other almost perfectly. Heath Ledger's performance will be discussed for years to come, as well as Jake Gyllenhaal's. You cannot leave from this work of art without being affected by it. This was a beautiful and extremely touching portrait of a love story between two people that I can only classify as universal. Go see it and form your own opinion; I think you will be profoundly surprised. I honestly feel this movie will change cinema as we know it."""
tt0388795,7,"""I think this movie is very interesting and exciting.It talks about two men work together.I think gay couple can be accepted because love is free.Although this movie is not accepted by Christians because gay couple is not accepted in the Bible but many people are very interested in this movie. Boy or girl is not a big problem,the most important is your choice. I think we should not care about how other people feel about you because of being gay couple.I think they should not give up. But they should tell their family about that.I think this is the best movie that I haven't seen before and I think I have learnt a lot of things from watching this movie. I like it so much !"""
tt0190332,7,"""Crouching Tiger, Hidden Dragon is a good and fun watch, but I can't help but feel it was missing a few elements to make it as epic as I was expecting.It is practically faultless in terms of its beauty. From the cinematography of the Chinese landscapes, the gentle and calming score, to the flowing and rhythmic martial arts, it is a joy from that perspective.The performances were all very good, and the characters interesting. However I felt like the plot was somewhat lacking. It didn't fully draw me in and was definitely the weakest part of the film. It ebbed and flowed in terms of its quality and perhaps lacked a bit of focus in some parts.Despite all this, I did enjoy watching this film. It has some incredible action scenes and is full of beauty and wonder. Definitely a worthwhile watch."""
tt0190332,7,"""I always have time for films that dare to be different and that faith was stretched to the limits with CTHD. The story is set in feudal China and centres around an ancient (even then!) sword that is stolen by person(s) unknown.Real star of the show is Ziyi Zhang who comes across as a kind of young female Bruce Lee, although somewhat aided by the ability to defy gravity - director Ang's claims that she could not fly, but perform great leaps and falls!(Sorry Lee - I know flying when I see it!)The film starts with a murky and talky set-up that introduce us to the three principle characters played by Chow Yun Fat,   Ziyi Zhang and Michelle Yeoh. From their talk-talk it seems they have all acquired mystical living and fighting skills although I would not be like to explain the full in-and-outs of it!Thankfully the silly talking stops and  movie starts to kick-off in earnest when  Zhang is kidnapped on the way to her marriage of convenience. This is where the film really works (as an action movie) and indeed some of the set pieces are classics, although aided and abetted by skilful fly-by-wire work.I don't understand is why the script wasn't re-written to make the characters background  clearer, their skills highlighted (is Zhang hitting with normal powers for someone of her height/weight or superhuman powers?) and then get the whole show on the road earlier. Maybe I missed a few things while dozing through the slow opening, but I could have done with a bit more help with what follows.The actors all put in solid performances, although only the doll-faced Zhang climbs above the script. Fat seems to be billed as star of the show - perhaps because he is the only recognised actor - but he features only in passing. Equally curious is that his love for stunt-happy Yeoh seems understated, but perhaps that is the Oriental way?Plenty of plus points for having strong females characters that hold their own in all aspects of life, but the mystical soup doesn't deliver anything like the classic  some people think they are seeing. The real battle in this movie fights isn't between good and evil, it is between sense and silliness. Sense wins wins in the end, but it is a close call..."""
tt9770150,7,This movie definitely does a good job of immersing you in the world of being a nomad. One of the best things about it is the performances it gets from the real-life nomads who are in this movie. What's interesting though is that as it goes on it is less about this nomad life and more about one person's grief from losing her husband. It was very frustrating at times watching Fern say no to opportunities at a more stable life. I did like the fact that no one in this movie was a bad person. There are moments where you think something bad will happen but it doesn't. Everyone is looking out for each other. It's not the type of movie I would watch again but it's worth seeing once.
tt9770150,7,"""My thoughts on this film: I can see how this movie is not for everyone, but I enjoyed it. I think, if you have even a remote interest in a nomad lifestyle, life on the road, extended road trips in campervans, then you would like this movie. It certainly shines a spotlight on a very small and unexplored part of society. There are actually people out there, in this day and age, who live in vans and travel around, working in different places. Who knew? And how exiting! And how lonely and intriguing. Why would someone do this? I get it, I'm adventurous, but how desolate and maybe even a little depressing. That lifestyle is certainly not for the faint of heart. You have to wonder about the mental health of some of these people, but that's in all walks of life, I suppose. And I think, in a way, that a lot of nomads are scarred in some way, and that's why they keep moving, keep trying to find themselves or something.And then there's the protagonist. Who is she and why doesn't she let people get too close to her? My only really complaint about her character is that they could have given her a little more personality.Ah, the cinematography. Simply stunning.The ending was less than satisfying.Overall, I think it was a lovely movie. I certainly thought about it for a long time afterwards. I don't feel it was best picture award-worthy, but I'm not an Academy member, so I've no say in the matter. A very solid 7 out of 10 IMDB stars from me."""
tt9770150,7,"""Here are instructions to watch this movie as a profound experience:Watch it without researching anything about the background of this movie. (Don't even focus on the awards and nominations.) You'll probably find it slow, melancholic maybe even boring. That's ok, keep watching.Now pay attention to the credits and read the trivia section here and then the page of this movie on Wikipedia. Now read interviews with the supporting actors (e.g. Bob Wells).Now realize what you have just seen..."""
tt9770150,7,"""The cinematography and acting are excellent. The movie is an interesting blend of fiction and documentary. It's slow and somber. I think the movie is an interesting achievement in cinematic art, but it doesn't really stand out to me as something I would normally go out of my way to watch."""
tt9770150,7,Nomadland is where roaming memories and wandering tales of bittersweet lives meet to tell us their story.
tt0111161,7,"""I still can't quite get the enormous reputation of this film. I saw it again last night and instead of clearing up the mystery, the mystery got thicker. It is enjoyable film with very good performances by Tim Robbins, Morgan Freeman, James Whitmore etc, but...the most highly rated film ever? I don't get it. The voice over alone seems to belong to a so so film. I love Morgan Freeman's voice but he's telling us what we're seeing. So, the sterling reputation damages the enjoyment of the film because one is expecting something that never, really, arrives. The most interesting aspect is Tim Robbins's psychological journey. Credible or incredible doesn't quite matter, I did go with him without asking too many questions. Morgan Freeman's humanity is contagious and inspiring, whether credible or not because I bought it. So, a masterpiece? No. Good, even very good? Yes."""
tt0111161,7,"""I was a little surprised at first to see this film ranked #1 out of all possible candidates in the IMDB user ratings. When I thought about it, though, it made more sense--this is a """"Rocky""""-type feel-good movie that doesn't really make you think and reinforces what we would all like to believe about human nature. Don't get me wrong--it's a fine film (I gave it a solid 7 out of 10), it's just not, in my view, up there with _Casablanca_ and _The Graduate_.I guess the main problem I have with _Shawshank_ is the nature of the script and characters. Think about it: is there a single person in the film who isn't a one-dimensional cardboard cut-out with very simple motivations, or a Hollywood cliche or stereotype? We have (in no particular order), a corrupt, bigoted prison warden (who is a religious hypocrite for good measure), a brutal prison guard, a man who is wrongly accused of murder, an old convict who knows all the ropes and can't live on the outside, and a convict who is murdered by the brutal guards. Now where have we seen this stuff before? Only in a few dozen movies made from the 20s to the 90s. There's really nothing new here. Probably this comes from the fact that the story is from Stephen King, who doesn't really do well with complex characters (a problem I noted as far back as _Carrie_).If you want to see a good prison picture, try _Cool Hand Luke_ (from which this movie borrows considerably). If you want an escape picture, see either _The Great Escape_ or _Papillon_, both with Steve McQueen. Or if, by some chance, you want a crime and punishment movie that really makes you think, go with the late great Stanley Kubrick's _A Clockwork Orange_.I couldn't stop thinking about the warden: doesn't he have a family? How did they feel? What are they going to do now? I realize the story is inside the prison, but I wish the movie had made better use of its characters than simply as simple-minded symbols of EVIL or VIRTUE.I'm not Mr. Cranky, I did enjoy the movie, but I enjoyed it the same way I do an Italian dinner at the Olive Garden--a well-constructed genre product with nothing special to commend it."""
tt0499549,8,"""Forgive me, I'm going to jump from professional to fan boy for a while here. I haven't had the jitters after a film the way I've had for Avatar in quite sometime. James Cameron's Avatar is the most entertaining and enthralling cinematic experiences of my life. It is incredible, simply put. What Cameron has done here is the most passionate film project put out since Steven Spielberg released Schindler's List. His attention to detail and his zeal for pushing the envelope is so admirable to any filmmaker or actor who will ever do another film from this point on.Avatar is the story of Jake Sully, a paraplegic marine, who replaces his brother on a secret mission to infiltrate the Na' vi, the colony of beings that sit on the planet of Pandora, where there is a precious ore, that sells at a ridiculous amount. When Jake learns the ways of the Na' vi, his feelings and learnings will put him and the people he trusts in dangerous jeopardy.The performances here, in the sense of reacting, becoming, and understanding what Cameron has written are astounding. Not to be confused with a sensational bravura performance from some of the centuries best such as Marion Brando, Tom Hanks, or Diane Keaton; these actors along with the director inhabit these visual transformations with special effects as if they are have lived these beings all their lives. This is all based on character movements and reactions. Sam Worthington, as Jake Sully, is an actor who's on his way to becoming a star. Though he has problems with his Aussie accent often enough in the film, he gets the job done. Zoe Saldana, who plays Neytiri, a Na' vi huntress, is thrilling and electrifying. Stephen Lang, as the rock hard Colonel Miles, takes on a villainous turn to a new level in science fiction. He offers actual emotion and emotes evil to the audience and gains our hatred easily. Sigourney Weaver as the beautiful Dr. Grace, is sufficient enough to have on screen again teamed with Cameron. She lives inside her role with effortless ease, but suffers from some of the typical James Cameron cheesy lines.Narratively the film works perfectly on the cinematic level. The first forty minutes or so require patience and hope as it is the weakest part of the film and offers some dreariness, but when the second act takes off, it's sky high with no limits for James Cameron. Avatar delivers the best action sequences put on film of all time. That is the boldest statement I have ever made in all my years of criticism. I sat on this for two days before charging it out, but I mean it. It is the best visual experience of my life, period.Other than those visuals, the film pops with all the other technical aspects thrown into one. Art Direction is killer as the two worlds blend in perfectly for an acceptable time. The Film Editing is the crowning achievement of the film as it also offers the perfect blend of the two worlds, enticing the viewer and shifting us around. Mauro Fiore is the threat for a Cinematography Oscar this year. It was if the viewer sat down in a chair, put on glasses, and was literally placed on Pandora, spaceships, and floating mountains. The viewer can feel so engulfed by the imagery, you feel like you can smell the leaves from the trees. Avatar is utterly hypnotizing. James Horner's score is some of the best work done in his career. It offers a variable of devastation that moves the viewer to near tears. It goes back to his work on Titanic, where the musical instruments lifted the material immensely. The entire sound team is also locked and loaded for Oscar recognition as the feeling of animals, machines, and arrows buzzing by your head leave you imprisoned in Cameron's exquisite film.James Cameron has come back home ladies and gentlemen Cameron is back, bigger, badder, and mature in his crowning work of his career. Terminator 2: Judgment Day and Titanic do not even compare anymore. This is the film that can blend the fans of those two films together and lock Cameron into your heart. He's a definite spoiler for a directing bid for the Academy Awards. You have admire the raw, natural talent the man has. How could you ever conceive such an experience and put that much effort and work into it and have it pay off? The box office success will surely keep him in the minds of voters for various critics' awards. His screenplay, leaps and bounds better than 1997's Best Picture Winner, is primed, developed and ripe for the taking. Though, you do acquire the tacky and atypical dialogue you expect from a science fiction director of this caliber, you can appreciate the effort and the honesty of it all. James Cameron is everything Michael Bay wishes he was, to put it bluntly.Avatar will bring also great actors putting their best foot forward such as Giovanni Ribisi, who is as underrated as they come. Michelle Rodriguez who exudes sexy like any woman starring in a sci-fi epic. Joel Moore, showing his range outside of his comedic work in Dodgeball: An Underdog Story. And the classy veteran actors, CCH Pounder and Wes Studi, who just simply don't work enough.Avatar is one of the best films of the year. The most exciting, thrilling, and superb work you'll feast your eyes on in any theater this century. Cinema, forever, will remember the benchmark that James Cameron placed not only for himself, but for any man, daring to change the game, the way Cameron did. Avatar is a movie experience to be remembered, and please experience in a movie theater first.***½/****"""
tt0499549,8,"""I am sure my comment will be lost in a sea of blue but anyways here goes...Just attended the Advanced Screening at my local """"Event Cinema"""" BCC in 3DNow this movies graphics are gorgeous, everything is so real, the 3D just adds to the effect beautifully without distracting you.From a technical standpoint this movie is amazing, just the detail on the Navi's faces are amazing, they feel more real then their real life counterparts!Without giving anything away about the story, the plot itself is very solid, very character driven and perfectly executed by Jim, safe to say this is his best original story since """"The Terminator"""" and """"Terminator 2"""" and is definitely one of his best movies, so good it ties with T2 which is my most favorite movie of all time...So for those of you who have not seen this yet... WHAT ARE YOU WAITING FOR?!5/5"""
tt0190332,8,"""Crouching in the shadows, hiding in the dark, entangled with emotion, an unobtrusive heart, waiting for a moment that may never be revealed, the chance to draw back shades, unlock its passions, remove its seals.Seamlessly flowing like water over weathered stone, as elegant and enchanting a tale of right verses wrong, good verses bad, learning and forgiving as you'll likely find. The cinematography is sublime, the acting and performances as good as they get, the message as simple as any placed on a screen. Immerse yourself in a truly wonderful piece of cinema that perpetually stands the test of time."""
tt0190332,8,"""As a film student living in Toronto, I look forward to the Toronto International Film Festival every year.  Last year, the highlight of the festival for me was American Beauty.  This year, it would have to be (so far) Ang Lee's """"Crouching Tiger, Hidden Dragon"""".Being of Asian descent, I've seen my share of wu xia genre movies to last me a life time.  However, most of them are so centred on the fighting, that they forget the rest of the elements that are involed.  The movie turns into one long scripted fighting scene with maybe a slight hint of story. Crouching Tiger, on the other hand realizes these issues, and builds these oh-so entertaining action sequences into an epic with typical asian themes such as true love and honour.Being an epic, one would expect the usual long takes and establishing shots, and boy does it ever look beautiful.  Traversing through a myriad of regions spanning the lengh of China (from the deserts to bamboo forests, to mountains high in the clouds), the film soley based on its asthetic properties is nothing short of stunning.  The lighting of different landscapes and the exquisitly designed costumes all radiate with stunning colour.  And then there's the cinemetography.  Wow!  The backdrops, establishing shots look absolutely marvelous.  If your jaw dropped when you saw Rome and its coliseum in Gladiator, wait until you see ancient Beijing recreated on the screen!Okay, so it's a good looking movie.  What about the story?  The complexity of the plot is rather sparse, probably reminiscent of epics such as Braveheart or Gladiator, which is by no means a bad thing.  Although both Chow Yun Fat and Michelle Yeo did have major parts, this movie belongs mostly to Zhang Ziyi who IMHO did an amazing job playing a very complex role (one which required her to represent nobily as a princess, naivness, as well as show inner strength).  Mainly concentrating on her unwillingness to give in to the ideals of an arranged marriage, the decently written script adds a story of an old warrior trying to retire and a 300+ year old sword.All in all, this film blends story, well choreographed action, and a stylistic eye to create a mythilogical piece that not only represents the wu xia genre justly by doing it well, but also contributes to raising the quality of filmmaking usually applied in the making of a similar type of film."""
tt0190332,8,"""Chinese martial arts films had found a market in the West during the Kung Fu boom initiated by Bruce Lee in the early 1970s But """"Crouching Tiger, Hidden Dragon"""" represents a new departure, an attempt to produce a sophisticated, big-budget Chinese film that would appeal both to mainstream Western audiences and to audiences in the Far East Through their quest to find the stolen sword of Green Destiny, warriors Yu Shu Lien (Michelle Yeoh) and Li Mu Bai (Chow Yun-Fat) explore themes of love, loyalty and sacrifice Ang Lee was an astute choice as director The location shooting was on the Chinese mainland and the actors came from Malaysia, Hong Kong and Taiwan, as well as China Instead of the Shaolin school of martial arts favored by Bruce Lee, Ang Lee opted for the more spiritual form of Wudan; brute force is replace by scenes of balletic grace as opponents climb up walls or flit through tree-topsThe widespread success of the film is a firm indication that Chinese culture is making its mark"""
tt9770150,8,"""I have to imagine 'Nomadland' is a hard sell for general audiences. There isn't really a plot, per se, beyond what any one-line premise conveys. Yet that's not the intention, anyway: 'Nomadland' isn't narrative fiction. It's a quasi-fictional portrait of America. And in showing us the country we don't see, it excels.Great credit (and much deserved accolades) are due to Chloé Zhao, who not only directs here but also serves as producer and editor, and who also wrote the screenplay. While there are characters, and a loosely scattered progression of events, this is not a conventional film. More than anything I'm reminded of short films of the sort that probe some esoteric concept, with free flow between scarcely related scenes that encourage audiences to draw their own conclusions. It's a style that's a unique challenge for viewer and filmmaker alike, even over a mere 5, 10, 15 minute runtime - and 'Nomadland' is a full-length feature.It does seem at times like the movie leaps too quickly from one scene to another; it becomes difficult to appreciate what one moment is conveying before we move on to another. Yet that also seems a bit appropriate, and intentional: after all, this is a story about modern-day nomads, who move from place to place and see many things without putting down roots. How perfect to capture that same spirit in the crafting of a film?Through that construction, and the scenes laid before us, there is indeed much to glean from 'Nomadland.' Opening title cards and occasional dialogue relating economic and personal, financial hardship work toward that end, as well, but only show a small part of the picture. The feature follows an individual on a journey, yet what it's really about is a lost sense of exploration, freedom, and openness. It's about the bonds placed on us by a society and economic structure that demands endless labor and rigid obeisance; the trade-off of opportunity that comes with uncertainty - and the confinement that stability demands.'Nomadland' explores, through protagonist Fern and the people she meets, the incredible diversity of our country, and the natural wonders it contains, that our societal structure purposefully keeps us from witnessing - a caged animal won't yearn for freedom if it doesn't know what it's missing. It examines the bizarre dichotomy between the found community that pops up in wide, open spaces, and the disconnection that's felt in those places where people live close together.It offers a perspective on poverty, homelessness, and class structure that gets lost for those of us who have known relative comfort. We so often are told to look down upon people who seem to have less, and live different or more austere lifestyles. Capitalism gives us false promises of elevation while also evilly casting any apparent lack - of material goods, of nebulous success - as a moral failing. But it's all a transparent illusion meant to put up walls where true community, and mutual aid, should exist instead. And 'Nomadland' gives us all this and more in the form of scene by scene snapshots, not unlike the glimpses of the independent lifestyle nomads lead.For seeming to do so little, 'Nomadland' says so very much.Zhao wears many hats for this film, and does so deftly, with skills as a writer that matches those of her editing, and direction. There are many beautiful shots in this movie, of landscape and person alike. Zhao expertly captures the far-ranging emotions of her subjects, which apparently includes some real-life nomads portraying fictionalized versions of themselves. That, too, lends authenticity to the picture, and greater credence to the themes and notions it touches upon. Moreover, the somewhat minimalist original score by composer Ludovico Einaudi builds still further upon the emotional heft in 'Nomadland,' to great success.A long time ago I would have said that 'Nomadland' isn't the sort of movie I'm interested in, what with the bare threads of plot and lack of narrative action or conflict. That's certainly not true any more, but it's still not the easiest film to sit through. Because this is a feature where what a viewer sees is far less important than what they perceive between the proverbial lines, and there is a great deal to pick up on as such.I can absolutely see why this has garnered so much acclaim, and so many awards. By the nature of how and why it is crafted, 'Nomadland' isn't going to be for everyone. Yet for those who give it a try and are open to learning, it is a fantastic cinematic experience well worth the investment."""
tt9770150,8,"""This is cinematic patience, a bare and beautifully drawn out experience that paces and feels exactly like the lives and experiences it portrays. The landscapes are stunning, the camerawork intimate and always thoughtful with its choices. The movie makes subtle, deliberate gestures, and it all culminates into something really special. Movies so plot-thin always must walk the careful border of disinterest - but honestly I could've watched another hour of this stuff and never get bored. It's hypnotizing in its own unique way, and I haven't really seen anything quite like it. (This is the vibe I wish Sean Penn's Into the Wild could've captured).8.5/10"""
tt0499549,9,"""You know the feeling when you start watching a movie, realizing it's almost 3 hours, and saying to yourself - """"Well this is probably gonna be mostly boring"""", well, the creators of this movie didn't let that happen, rest assures.From the beginning up until the ending, every scene is perfected, with amazing acting, stunning directing, great visual effects, and astounding sound effects.The story building is just great , characters are well-developed , and the concept is brilliant.The only thing that's missing to me, is a fitting-soundtrack which could've give some scenes a great boost.I avoided watching this movie for a long time, because it just seemed a little ridiculous to me (Come on there are blue people) but I'm so glad I finally decides to give it a chance, and boy did it serve.Loved it. 9.5/10."""
tt0499549,9,"""A film with the scope of James Cameron's Avatar was always going to be a risk both artistically and financially, especially in today's economic climate. Whether it will pay off monetarily is a question only time can answer, but this viewer can at the very least attest to it being an artistic triumph.Avatar brings us as close as cinema ever has to actually visiting an alien world. The beautiful environs, the exotic creatures and incredibly lifelike natives of Pandora arrest the senses, visually, aurally and emotionally. The world in Avatar is the true star of the show. The amount of detail and work that has gone into bringing this new world alive is seriously impressive, and it will be a while before we see anything that overtakes it in scope and quality. WETA Workshop and ILM have truly outdone themselves.Relative newcomer, Aussie Sam Worthington provides a solid human heart amongst all the science-fiction/fantasy beauty and Zoe Saldana gives an impressive performance as the 8 foot tall Na'vi, Neytiri. Even though the characters they both play are blue, giant, catlike aliens, they managed to evoke a chemistry and likability that pierces through the special effects.That's not to say that everything is perfect. The story is basic and dare I say, clichéd and predictable. We have seen it plenty of times in all forms of media. The bad guys are cartoonishly evil, and sadly paper thin. The love story, while charming, is also clichéd despite being between man and alien. But in the face of these shortcomings, Avatar is a success because its storytelling lies in the brilliant visuals.Avatar is a beautiful piece of film and a true event. It does exactly what cinema was always intended to - it takes us away from our problems and worries for a few hours and gives us memorable images which will undoubtedly and deservedly enter into the cultural lexicon to stay for the foreseeable future.9.5/10"""
tt0120338,9,"""If you're a Millennial like me, you probably experienced the phenomena known as 'Titanic-mania' during your childhood, where everyone was obsessed with this movie. It was in theatres for almost a year, and every girl between 8-20 was obsessed with Leonardo DiCaprio. Titanic was everywhere in the late 1990s, and because of its popularity and reputation as a gushy romance movie popular with teenage girls, it attracted a lot of hate. Despite winning numerous Oscars, Titanic, for the longest time, had a negative reputation, especially among men.In hindsight, if you had your image of Titanic shaped by the negative media landscape surrounding it in the late 90s to the 2000s, I highly suggest you give it another go. It really is a wonderful film, and it's enjoyable and fun even if you're a guy. The special effects are second to none, the acting is great and James Horner's soundtrack is absolutely majestic. Even the love story itself, while a bit gushy in parts, is actually quite sweet and endearing. Both Rose and Jack are full realized, strong characters who you care about.My advice, especially to 20-30 something year old men who were told all their life that 'Titanic sucks', is to give it a chance. You're sleeping on not only a great drama, but a great action movie as well."""
tt0120338,9,"""I've never watched Titanic until now. It caught my interest when I heard the story about those 5 people who lost their lives on an expedition to the Titanic.I've heard about this movie for years and finally decided to watch it. It's honestly one of the best movies I've seen. I had so many emotions watching it. Laughter, tears, anger, terror etc.The characters were phenomenal. To think of all of those people who really went through pure terror. I couldn't imagine.Needless to say, if you have not seen this movie, please go watch it. I had to add it to my list of favorite movies.Job well done to everyone involved in making this masterpiece."""
tt0388795,9,"""I've always admired this film to a certain extent, but I think the thing that always kept me from loving it was that it never resonated with me emotionally. I would get attached while watching it, but all of those feelings would leave me fairly soon afterward. It had been about five years since I'd seen the film, and in that time I have grown up a lot, fallen in love, had my heart ripped to shreds and fallen back in love again and I think this growth personally has really opened me up to a place in my mind and heart to embrace this film more than most other screen romances that exist. Almost immediately it hit me harder than it had before and after a day since I watched it, the pain and heartache I experienced during it still remains at my core.It's a love film told non-traditionally, but not because it's two men, that doesn't even factor into the depiction of it. It's nontraditional because it's two people fighting against the love and it's accuracy in this is startling. How there are times where you can hate the person you love, hate so many things about them and hate that you are in love with them, but you can't give it up at all. You can't walk away from it because it's like an addiction and I think this film more than any before it captures that remarkably.A lot of this lies in the writing, but of course the performances from Heath Ledger and Jake Gyllenhaal certainly play a key factor in capturing it. Their characters take the love in different forms, Ennis fighting himself over it and Jack fighting the world because of it, but both actors capture exactly what they need to and bring this magnetism that really sparks. Gyllenhaal's openness is beautiful, his determination to make the love work and to just exist the way he wants to, he definitely provides the emotional anchor for the film and gives a heartbreaking portrayal.It's Ledger, of course, who steals the show though, with a kind of transcendent performance that we're treated to maybe once a decade. He becomes this character in such a vivid way that you don't even recognize the actor inside the role anymore. Gyllenhaal is Jack and hits the surface notes expertly, but you can still see Jake Gyllenhaal in there. Heath Ledger is completely gone and from the very beginning of the film we have Ennis and we have him until the very end. This character is an incredibly difficult one to take on, he could have easily been someone who was hard to like or sympathize with due to his internalizing and his refusal to fully embrace the relationship and who he is, but that's what makes it hit even harder, thanks to Ledger's brutal work.You see the pain in this person living a lie in every moment we have with him, with that turned in mouth and speech pattern that always sounds like it's hurting him to let anything out because he's afraid of how people are going to react. It's a performance unlike any other out there and in the end it's one that brings me to my knees. """"Jack, I swear,"""" was always a line that floored me when I was watching it but now it's at a point where just thinking of the line and the way that Ledger delivers it brings some water to my eyes."""
tt0388795,9,"""I have viewed Brokeback Mountain a total of three times on a 50 inch plasma. I spaced my views almost six months apart so I could grasp more completely and without prejudice, how I would rate this flick.It is beyond a doubt an American classic and looking back I regret so profoundly the death of Heath, who played Enis. The amount of acting skill and diversity it took to do such a touching and completely honest job, makes this young man, Heath Ledger, a legend.The scenes in the Brokeback were beautiful and allowed me to imagine somehow I was transformed back in time watch these young men.The truth is neither one of the characters was entirely gay, rather bisexual, but they did find each other as their own natural soul mates.Unfortunately cultural prejudice and homophobia prevented them from doing what Jack Twist had dreamed, ranching together on his father's spread.The final scenes are absolutely acted with such depth of character, the viewer is taken to tears. The Brokeback will not have Jack's ashes, since even in death, the culture denies him his final request, his ashes spread upon the Brokeback.Many of the bigots who have posted here on this fine cinema should be ashamed as they bray their ignorance for all to read.A fine film and probably one of the top love stories of all time in film."""
tt0388795,9,"""A really quite remarkable and moving love story between 2 cowboys that transcends any notions of what love between 2 people 'should' be. From their first raw encounter of physical intimacy, to the warmth and compassion that follows, we are taken on a journey of love and despair as these 2 men endeavour to keep alive an impossible relationship in the most difficult and unforgiving of times.Full of passion, daring, hope and despair, Heath & Jake give extremely brave and heartfelt performances in roles that not only would be a formidable challenge for any straight actor, but that will also shake and perhaps change forever the traditional stereo-type of the American cowboy. The courage required to bring this 'forbidden' love story to life on the screen is almost breathtaking, and is fully deserving of any awards that come its' way"""
tt0190332,9,"""I just saw this film today.  I was totally captivated... when it was all over, and the credits began to run, it took me a couple of seconds to realize where I was.  I didn't want to get out of my seat.  And once I got out of the theatre, I couldn't even talk about it for an hour or so.  I kept running the details over and over in my head.  It's rare that a film has such an impact on me.  The cinematography was stunning.  The special effects were beautifully done.  The characters' moves were effortless.  The acting was wonderful.  I really think that Michelle Yeoh should have been nominated for an Oscar for Best Actress.  I thought that the effects and storyline complimented each other brilliantly.  There were so many different layers to the plot.  There were many things that couldn't be explained with dialogue that were expressed in the characters' faces.  This film had lighthearted moments, heartwrenching moments, romantic interludes, inspirational sentiments, wonderful plot twists, superb acting, beautifully done fight scenes, never before seen special effects...it had it all.  Some scenes may have been a little over the top, but it's *fantasy*... and yet, after a few brief moments, it somehow became completely believable. That's how much this film draws you in.  This is a one of a kind film; there is just no comparing it to any other.  It transports you to another place and time.   I highly recommend it."""
tt0190332,9,"""There are two movies in the martial art fiction genre that are competing against each other for my no. 1 wuxia movie: Hero (by Yimou Zhang) and Crouching Tiger, Hidden Dragon. Now, tbh, the score is so tied that I'll choose the first one I saw and therefore had more time to grow inside my heart, namely Hero, BUT... that isn't to say there is one movie better than the other. If I saw this one first, it would have been my favorite.It's true that Hero succeeds this movie and I'm not sure if Zhang hasn't drawn inspiration from Ang Lee's movie but I think Hero tackles some themes that one rarely sees being explored whereas Crouching Tiger feels a bit more ''western'' in its approach, especially with that mystery subplot. That makes it a bit easier to watch and doesn't require that much patience (though I, as an Eastern European, had a hard time at the beginning distinguishing people, maybe because I'm not yet used to that Manchurian queue hairstyle).I've found the cinematography exquisite. There was one scene when Jen knelt down in water in the middle of a cave and looked up to the dark sky while the rain was washing her from her previous sins, baptizing her in the name of good. It was just splendid. Another magnificent scene happened in the pine forest but I can't describe in into words, you have to see it with your own eyes.I've already adored Ziyi Zhang from Memoirs of a Geisha but now I think I'm falling in love with her :)) . Michelle Yeoh was a well-received presence, as always. Her character brought a balance between the more romantic, juvenile world of youth where family and society hinders relationships and the more mature world of adults where you are so often your own hurdle, not allowing yourself to move further and express your true feelings.A 9,4 out of 10 from me."""
