imdb_id,Rating,Review
tt0120338,7,"""TitanicIn 1912, The Titanic was transporting 2,240 passengers to the United States. Four days later the ship hit an iceberg, only 706 people survived. Years later, in 1997, Cameron wrote, directed, and co-produced a movie based on these true events. It stars Kate Winslet, Leonardo DiCaprio, Billy Zane, Kathy Bates, Bill Paxton, Gloria Stuart, and Victor Garber.This movie tells a story about two fictional characters, Jack Dawson (Leonardo DiCaprio) and Rose DeWitt Bukater (Kate Winslet). They are from too different social classes, Jack doesn't have a lot of money, where Rose's family is rich, along with her mom wanting her to marry into a wealthy family.The combination of practical affects, CGI, and set designs, made everything including the ship sinking look real. The water scenes were filmed in water tanks and made to look like the Atlantic Ocean, this is an impressive accomplishment of the crew.Winslet does a good job portraying someone who is carefree, yet doesn't like her life with her fiancé she's supposed to marry. DiCaprio plays a charming guy who teaches Rose that she can just be herself. Together, they make a convincing couple. Its obvious Jack loves Rose, due to the decisions he makes towards the end. Billy Zane gives a strong performance, as he makes the audience dislike him, because of how he mistreats Rose. Titanic is a romantic yet sad movie, based on a tragic true story."""
tt0120338,7,"""Sure, Titanic was a good movie, the first time you see it, but you really should see it a second time and your opinion of the film will definetly change. The first time you see the movie you see the underlying love-story and think: ooh, how romantic. The second time (and I am not the only one to think this) it is just annoying and you just sit there watching the movie thinking, When is this d**n ship going to sink??? And even this is not as impressive when you see it several times. The acting in this film is not bad, but definetly not great either. Was I glad DiCaprio did not win an oscar for that film, I mean who does he think he is, Anthony Hopkins or Denzel Washington? He does 1 half-good movie and won't do a film for less than $20 million. And then everyone is suprised that there are hardly any films with him in it. But enough about, in my eyes, the worst character of the film. Kate Winslet's performance on the other hand was wonderful. I also tink that the director is very talented to put a film of such a magnitude together. There is one lesson to be learned about this movie: there are too many love-stories as it is, filmmakers shouldn't try to add a crummy romance in to every single movie!!! Out of a possible 100% I give this film a mere 71%."""
tt5052448,7,"""As you may guess from the submission date, I'm reviewing """"Get Out"""" several months after its cinematic release. Unfortunately, the months of glowing notices have generated an anticipation in me, which no film could possibly have lived up to. This is not to say that it's not good. Jordan Peele directs well, but it's his writing that is one of the core strengths of the picture. There is such depth to it the screenplay, not only with its allegories and metaphors, but also with subtle foreshadowing and lines with multiple meanings. There are many layers to be """"unpeeled"""" (pun intended) on repeat viewings. The other strength is Daniel Kaluuya. A regular face on UK TV for a while now and with a few smaller roles in Hollywood productions, Kaluuya is brilliant and this should be a career-making performance. So, what doesn't work as well? Essentially, it's the films third act. I try to write my reviews without spoilers and I will here, but the film takes a leap into science fiction towards the end that stretches your willingness to go along with it. It's an idea that make sense figuratively but not literally. Also, Chris transitions a little too far into action hero territory, given that there's been nothing to justify that, save some talk about Judo lessons. Provided you're not anticipating horror in the traditional sense, """"Get Out"""" is a smart genre mingling effort. Not perfect, but certainly not bad for a debut film."""
tt0449059,7,i entered the cinema after reading all these reviews thinking great I'm gonna see something that is great well it fell short of great but not by far. The most touching parts being the end which had me bent over laughing the whole time and the part between olive and her grandfather where as in the trailer it said am i pretty anybody who has a little sister cousin or child will relate to her as being what you would like your child to be full of life and while impressionable independent. i loved the ice cream bit and her clothes cracked me up one of the best parts was frank and the teenage son walking in to the pageant and walking straight back out again. an enjoyable film which will be remembered for its ending id pay to see it again :D
tt0964517,7,"""This a great American family drama movie. Shows the ups and downs of a big crazy family with 2 boxers in the family. The big ''legend'' Bale and his young brother Wahlberg. This story is about how the younger brother who looks up to his crack addicted older ''legend' brother for guidance and advice, has to turn away from him and his toxic family to succeed in his boxing career. It shows the struggles of a young fighter as he attempts to turn his life around after always living in the shadows of his brother. How he faces dilemma's when confronted with his family and newfound love interest (amy adams) about what is good for his career. Walhberg does a good job with his role but the supporting cast take the cake. Bale, Melissa Leo and Adams all acted incredibly and are worthy of the awards. This just shows how well acted this whole film is."""
tt0964517,7,"""First off, Bale's performance is phenomenal.It makes this movie rewatchable, but not in the regular rotation - because it's basically a movie about a bunch of white trash; and how interesting can that really be? Lol It's one I'll definitely watch every few years, because it's good - but not something I'd watch once a year, or throw on for background noise, while doing something else.It's maybe the firmest 7 I've ever given.Wahlberg is always just Wahlberg, you either like him or you don't.I like him, so I don't mind it when they cast him.But know what you're getting into.You're just watching it for Bale's performance.The people they play are all entirely unlikable, outside of Wahlberg and his girlfriend."""
tt0964517,7,"""Look, i like the film, I think it's awesome but I also think were the characters were played by less effective actors, this wouldn't be as awesome as it is. The biggest fault for me, is that the main character has less personality than most sports characters in sport films. Mickey Ward (Mark Wahlberg) has a crackhead brother, former boxing great played flawlessly by Christian Bale, and he has manager-mom played by brilliant Melissa Leo. Mark Wahlberg has range, he is a good actor, but Mickey just fell flat for me. I wasn't invested much in Mickey so when the boxing matches came on, I didn't care much. But the performances by the backup cast are fantastic. If anything, that's worth the concession price."""
tt0964517,7,"""On the rise to fame and success, a young boxer must decide whether to continue training with his family or seek professional training and management elsewhere in this sports drama based on true events. Mark Wahlberg is solid as the conflicted boxer in question and Amy Adams does well cast-against-type as his foul-mouthed bartender girlfriend, but is Christian Bale who steals every scene he is in as Wahlberg's older brother. A former boxing legend himself, Bale has delusions of grandeur and believes that the TV crew who have recently arrived to film him are making a documentary about his long awaited comeback when in reality they are making a film about his descent into heroine addiction. The overall film fascinatingly follows this structure too, opening with a lot of focus on Bale, only for Wahlberg to be eventually revealed as the true star (what a great metaphor for Bale's character coming to realise that not everything is about him). Melissa Leo also gets quite a bit of screen time as the brothers' overbearing mother, however, the rest of the family are disappointingly barely fleshed out all, including Jack McGee as Wahlberg's father, who could have been quite interesting given that he actually sides with Adams about his son's career. As for the sisters, they are all interchangeable stereotypes. This is, however, principally a film about the brothers and their every interaction is compelling. The end credits are also worth watching here for appearances by the brothers whose lives the film was based on - Dicky and Micky Ward."""
tt0964517,7,"""The Fighter is based on the true story of boxer """"Irish"""" Micky Ward's unlikely rise through the ranks to the WBU (World Boxing Union) light-welterweight title.Micky's story would be a conventional sports film if not for the presence of his half-brother Dicky, a boxer-turned-trainer whose life was screwed up by crack addiction and the petty crimes that associated with that life.The brother, played by Christian Bale, makes the story interesting and charges it emotionally. Bale bursts from the skin of his character, igniting every frame with his energy (reminding, occasionally of his role as the high-energy boy in Empire of the Sun). As in The Mechanic, Bale lost a lot of weight preparing for the gaunt crack-addicted brother. He was 100 per cent convincing.Bale's character, Davy, exudes personality every time he enters a room or walks down a street. You know he is a drug-addled screw up and you know he is going to mess up his brother's life, but the brother loves him and is loyal to him so you want to see Davy rise above his problem.One of Bale's best scenes was shot on the front porch of the house where Charlene, Micky's girlfriend (played by Amy Adams) lives. Clean and sober after eight months in prison, Dicky carries a ton of baggage to that porch. He has hurt people. He has conned neighbors. He has disappointed everyone but his mother and his half brother. The entire town of Lowell, Massachusetts remembers Dicky as a boxer (""""The pride of Lowell"""") but they also remember him being addicted to crack, so nobody is prepared to believe he has gotten past the addiction during his eight months in prison.On the porch, Micky, knowing that he carries that baggage, wants to charm Charlene and patch things up for his brother. Charlene, however, is fueled by her complete distrust of Davy. She loves Micky and she has seen Dicky mess up Micky's life over and over again. On the porch, she has just walked away from Micky because he insists on being loyal to Dicky. No way is she going to be easily convinced that Davy has changed.She is skeptical of every word to come from Dicky's mouth, but Dicky pulls out all the stops in an effort to overcome his baggage and connect with her to make things right for his brother.The immovable object meets the irresistible force. It is a fine scene.Amy Adams is equally amazing in this film. As an actor, she is gutsy. Even when she started to command bigger paychecks, she continued to make independent films and bring to those indie films performances that made them better than they might have been. She never shies from a challenge. In this role she plays a worldly bartender who flunked out of college despite a full scholarship in high jump. As an athlete, she can understand with Micky.In the final analysis, it is Amy Adams who makes the chemistry work between Charlene and Micky. Wahlberg can be as wooden as Ben Affleck when it comes to romantic subtleties. Amy Adams in this role is like one of those good dancers on Dancing With The Stars who has to work with a partner who might as well be a post or a tree stump. While Wahlberg is unmoving, Amy Adams' performance reaches out and emotionally draws the scenes together.The Fighter has dimension to it, and a lot of the depth from the supporting cast.The mother played with conviction by Melissa Leo. She runs a family home surrounded by seven adult daughters, and all seem to either be living at home or visiting their mother a lot. The sisters are a hoot, sort of like a Greek chorus on a living room couch. Highly emotional, the sisters hate Micky's girlfriend. I loved them because there was something fascinatingly hideous about the sisters.Rocky, Raging Bull, Ali, Million Dollar Baby, and Cinderella Man are all fight films that have taken the viewer where The Fighter goes. No surprise there. Micky, as you expect, gets the crap beaten out of him. He struggles through the rank. He gets his shot at a title and he enters the ring against a better boxer to compete for a world championship. The sports genre always travels down a well-beaten path and always takes us to a happier place. Every sports film tells this oft-told tale. You enjoy the genre because getting there is what makes sports films a pleasure.The Fighter benefits from the fact that it is not just a sports film but a story of family and redemption. You family is important, addiction is not unbeatable. The Fighter is a feel good film with a lot of ugly stuff to overcome.IAlthough I put The Fighter along side most of the other boxing films, it could have been a lot better. If Micky had been more three-dimensional, the film might have been a classic. The elements are there, struggle and redemption. It's a true story with a lot of subtext, and that alone makes it better than Rocky. Unfortunately, Wahlberg is no DeNiro so it's no Raging Bull, and the script isn't up to Million Dollar Baby.That said, The Fighter is worth seeing. You'll like it for the performances by Christian Bale, Amy Adams, Melissa Leo and character actors whose faces you'll recognize from dozens of other films and television performances. You will love it for the feel-good arc, the love and redemption that are built into this genre.If you like boxing, you'll love the action. The camera work in the ring scenes is first rate and convincing. On the big screen, you feel every punch.However, if you are of that generation that hates boxing but likes cage fighting, there's no hope for you, sorry"""
tt0388795,7,"""Controversial on a number of levels, yet tame by a number of standards, this is a film that will reach its audience in different ways, depending on their own personal journey - whether gay or straight. How we receive this movie - and how we relate - is indicative of where we're at in our own lives - and this is what makes this film brilliant. We follow the story of Ennis Del Mar (Ledger) and Jack Twist (Gyllenhaal) who fall unexpectedly in love during a stint as a pair of sheep herders in Wyoming during the 1960's. What follows is the struggle to keep their desires hidden from a prejudiced society and the agony of remaining committed to their marriages while living double lives. There is a consistent undertone of melancholy throughout this film, from beginning to end, and some viewers will find this heavy. But this doesn't detract from the point conveyed by Ang Lee, its director. The impressive feature of this movie is the fact that every actor puts in a solid performance - in particular some of the """"peripheral"""" actors - and this is quite rare in films where quite a number of the performers have very small roles. (Look at Anna Faris 'Lashawn Malone'; Kate Mara 'Alma Del Mar, Jr.', age 19; and Roberta Maxwell 'Jack's mother' for outstanding examples.) In terms of the main actors, Michelle Williams is outstanding, and Anne Hathaway almost steals the show! The only thing that seems to leave the film falling flat is the fact that there doesn't seem to be a positive resolution. Some will take this as an indication that gay men will end up facing tragedy and be confined to a life of loneliness. And we all might need to watch this with English subtitles, because for a majority of the film, we cannot understand what Heath Ledger's mumbled dialogue! This is incredibly disappointing - particularly considering that he delivers the very final line in the film and I am still unable to figure out what it is! (I'll have to get the DVD and throw on the subtitles!!) However, this film certainly does provoke an emotional response. And whether that response is one of anger, disgust, sadness, happiness, elation, denial, self-loathing, confusion, relief, empathy or curiosity, you are alive during those two hours. Highly recommended."""
tt0388795,7,"""There was a lot of talk about this film, a lot of publicity because of the gay interest in the script, and like always when there is too much talk, I don't pay for a seat because there are a lot of clever marketing scams around these days.It went away and then it was in my video store. I waited. Then it went on """"3 for a week for a fiver"""" and I rented it. Ang Lee did a great job there, not only in shooting a difficult story, but also with exceptional photography (it looks like an ad for a cigarette brand, but I don't remember which) and brilliant acting and bringing us back to the US in the 1960s.The story itself, about a secret love affair, is dealt with cleverly, and with qualities in the script, in the performance, and without cheap and easy voyeurism, which in itself is admirable of Ang Lee. Heterosexual love is the subject of so many films that directors lack practise in treating homosexual love, and with the controversy around Brokeback Mountain managing to get through the minefield was not easy. I felt a bit that only one of the two cowboys was in love with the other - but this is an opinion only, but most importantly it seems to me that Brokeback Mountain deals also with the eternal topic of forbidden love, and in that way manages to send the gay aspect of this love to the background"""
tt0388795,7,"""The first mainstream gay western (Warhol's 'Lonesome Cowboys' can only be described as niche or cult), 'Brokeback Mountain' was the surprise hit of 2005, another triumph for the talented director Ang Lee (who also gave us such diverse films as The Ice Storm, Sense and Sensibility, and Crouching Tiger Hidden Dragon).Ennis (Heath Ledger) and Jack (Jake Gyllenhaal) are the cowboys who start working together and find an intense sexual attraction which will continue to burn for twenty years. The film covers those two decades as we watch the idealistic Jack, who dreams of acceptance and a life with Ennis out on the ranch, and the tormented, disturbed Ennis (who remembers gay cowboys being murdered in his youth), who can't connect with anyone and anything other than his lonely soul.Extremely slow in pace, and all the better for it in an age of fast, rushed films for the MTV generation, 'Brokeback Mountain' is a love story just as valid as any other. For a mainstream movie to even address some of the issues looked at here is amazing, and the film benefits from sensitive direction, low-key romantic scenes, and total commitment from the leading actors. Gyllenhaal is better than he was in 'Donnie Darko', but he is overshadowed by Ledger, who shows here what a fantastic actor he was. It is a tragedy that his early death has robbed us from seeing this talent grow. Here in this film he resembles a young James Dean in 'Giant', playing older than his age with ease.Not an easy film to watch, then, but it repays close study and patience, and some of its lines and images will stay with you for a long time after the credits roll. Proof that intelligent cinema can still survive in the age of blockbuster action flicks."""
tt0388795,7,"""I made it a point not to read any detailed summaries or reviews of this movie before going to view it. I am so glad I did. The scenery was breathtaking and almost surreal. The cast completed each other almost perfectly. Heath Ledger's performance will be discussed for years to come, as well as Jake Gyllenhaal's. You cannot leave from this work of art without being affected by it. This was a beautiful and extremely touching portrait of a love story between two people that I can only classify as universal. Go see it and form your own opinion; I think you will be profoundly surprised. I honestly feel this movie will change cinema as we know it."""
tt0388795,7,"""I think this movie is very interesting and exciting.It talks about two men work together.I think gay couple can be accepted because love is free.Although this movie is not accepted by Christians because gay couple is not accepted in the Bible but many people are very interested in this movie. Boy or girl is not a big problem,the most important is your choice. I think we should not care about how other people feel about you because of being gay couple.I think they should not give up. But they should tell their family about that.I think this is the best movie that I haven't seen before and I think I have learnt a lot of things from watching this movie. I like it so much !"""
tt0190332,7,"""Crouching Tiger, Hidden Dragon is a good and fun watch, but I can't help but feel it was missing a few elements to make it as epic as I was expecting.It is practically faultless in terms of its beauty. From the cinematography of the Chinese landscapes, the gentle and calming score, to the flowing and rhythmic martial arts, it is a joy from that perspective.The performances were all very good, and the characters interesting. However I felt like the plot was somewhat lacking. It didn't fully draw me in and was definitely the weakest part of the film. It ebbed and flowed in terms of its quality and perhaps lacked a bit of focus in some parts.Despite all this, I did enjoy watching this film. It has some incredible action scenes and is full of beauty and wonder. Definitely a worthwhile watch."""
tt0190332,7,"""I always have time for films that dare to be different and that faith was stretched to the limits with CTHD. The story is set in feudal China and centres around an ancient (even then!) sword that is stolen by person(s) unknown.Real star of the show is Ziyi Zhang who comes across as a kind of young female Bruce Lee, although somewhat aided by the ability to defy gravity - director Ang's claims that she could not fly, but perform great leaps and falls!(Sorry Lee - I know flying when I see it!)The film starts with a murky and talky set-up that introduce us to the three principle characters played by Chow Yun Fat,   Ziyi Zhang and Michelle Yeoh. From their talk-talk it seems they have all acquired mystical living and fighting skills although I would not be like to explain the full in-and-outs of it!Thankfully the silly talking stops and  movie starts to kick-off in earnest when  Zhang is kidnapped on the way to her marriage of convenience. This is where the film really works (as an action movie) and indeed some of the set pieces are classics, although aided and abetted by skilful fly-by-wire work.I don't understand is why the script wasn't re-written to make the characters background  clearer, their skills highlighted (is Zhang hitting with normal powers for someone of her height/weight or superhuman powers?) and then get the whole show on the road earlier. Maybe I missed a few things while dozing through the slow opening, but I could have done with a bit more help with what follows.The actors all put in solid performances, although only the doll-faced Zhang climbs above the script. Fat seems to be billed as star of the show - perhaps because he is the only recognised actor - but he features only in passing. Equally curious is that his love for stunt-happy Yeoh seems understated, but perhaps that is the Oriental way?Plenty of plus points for having strong females characters that hold their own in all aspects of life, but the mystical soup doesn't deliver anything like the classic  some people think they are seeing. The real battle in this movie fights isn't between good and evil, it is between sense and silliness. Sense wins wins in the end, but it is a close call..."""
tt9770150,7,This movie definitely does a good job of immersing you in the world of being a nomad. One of the best things about it is the performances it gets from the real-life nomads who are in this movie. What's interesting though is that as it goes on it is less about this nomad life and more about one person's grief from losing her husband. It was very frustrating at times watching Fern say no to opportunities at a more stable life. I did like the fact that no one in this movie was a bad person. There are moments where you think something bad will happen but it doesn't. Everyone is looking out for each other. It's not the type of movie I would watch again but it's worth seeing once.
tt9770150,7,"""My thoughts on this film: I can see how this movie is not for everyone, but I enjoyed it. I think, if you have even a remote interest in a nomad lifestyle, life on the road, extended road trips in campervans, then you would like this movie. It certainly shines a spotlight on a very small and unexplored part of society. There are actually people out there, in this day and age, who live in vans and travel around, working in different places. Who knew? And how exiting! And how lonely and intriguing. Why would someone do this? I get it, I'm adventurous, but how desolate and maybe even a little depressing. That lifestyle is certainly not for the faint of heart. You have to wonder about the mental health of some of these people, but that's in all walks of life, I suppose. And I think, in a way, that a lot of nomads are scarred in some way, and that's why they keep moving, keep trying to find themselves or something.And then there's the protagonist. Who is she and why doesn't she let people get too close to her? My only really complaint about her character is that they could have given her a little more personality.Ah, the cinematography. Simply stunning.The ending was less than satisfying.Overall, I think it was a lovely movie. I certainly thought about it for a long time afterwards. I don't feel it was best picture award-worthy, but I'm not an Academy member, so I've no say in the matter. A very solid 7 out of 10 IMDB stars from me."""
tt9770150,7,"""Here are instructions to watch this movie as a profound experience:Watch it without researching anything about the background of this movie. (Don't even focus on the awards and nominations.) You'll probably find it slow, melancholic maybe even boring. That's ok, keep watching.Now pay attention to the credits and read the trivia section here and then the page of this movie on Wikipedia. Now read interviews with the supporting actors (e.g. Bob Wells).Now realize what you have just seen..."""
tt9770150,7,"""The cinematography and acting are excellent. The movie is an interesting blend of fiction and documentary. It's slow and somber. I think the movie is an interesting achievement in cinematic art, but it doesn't really stand out to me as something I would normally go out of my way to watch."""
tt9770150,7,Nomadland is where roaming memories and wandering tales of bittersweet lives meet to tell us their story.
tt0120689,7,Keeps you locked in from start to finish. Duncan and Hanks knock it outta the park.
tt0120689,7,"""The Great Depression sets the seen for what's to come, inside a prison, on Death Row where men succumb, to the charges that they're passed, other states might have them gassed, either way, they've had their day, thy will be done. Then John Coffey walks the mile and takes a cell, a gentle giant, quite un-defiant, casts a spell; as the residents reduce, restorative magic is produced, in a place, no one should face, a living hell. At the end you might just be at a small loss, was the chair a metaphor for some old cross, or perhaps you might compute, that it's wrong to execute, or just maybe, you'd like to, electrocute."""
tt0120689,7,"""Frank Darabont as a director has only made 4 films. The most highly rated are """"The Shawshank redempion"""" (1994) and """"The green mile"""" (1999). At first glance these films have much in common. Both adapted from a book written by Stephen King, both situated in a prison and both about the friendship between a white and a black man.In fact the films are far more different than you are inclined to think. """"The green mile"""" is more shocking as it is on death row. The story of """"The green mile"""" also involves a supernatural element that """"The Shawshank ... """" as a more pure character study is missing.The character that contributes the most to the dfference between the two movies is the character of the black man. In """"The Shawshank ... """" Morgan Freeman plays the wise experienced inmate Ellis Redding. In """"The green mile"""" Michael Duncan plays the somewhat ambigious John Coffey. On the hand he is a simpleton, reminding me of Lennie from """"Of mice and men"""" (John Steinbeck). On the other hand he is """"a force of nature"""" (I can't thnk of another discription that would not give away too much of the plot) whose initials only are very telling.Personally I prefer """"The Shawshank redemption"""", which is more of a psycholigical drama. This is not to say that """"The green mile"""" is only plot driven. With a running time of more than 3 hours Darabont takes his time to make individuals of his characters.In """"The green mile"""" the guards are on average much more friendly than in """"The Shawshank ... """". There is one exception by the name of Percy Wetmore (Doug Hutchison). I think in preparing for his role Doug has taken a good look at Donald Sutherland as Attila in """"Novecento"""" (1976, Bernardo Bertolucci)."""
tt0120689,7,"""I didn't know that it was a fantasy movie until I started watching the movie. Didn't watch the trailer either. I was slightly disappointed. Although, my disappointment is short-lived.More than the fantastic story and the narration, watch this movie for it's performances. Michael Clarke Duncan. Wow, what an awesome actor. Tom Hanks is his usual brilliant self."""
tt0119488,7,"""Hard to imagine now but in 1997 many of the cast in LA CONFIDENTIAL weren`t well known . Kevin Spacey had an Oscar under his belt but hadn`t appeared in many starring roles , Guy Pearce was known only to NEIGHBOURS  fans while Russell Crowe was remembered only for his powerhouse performance in ROMPER STOMPER . In fact it sounds ridiculous in 2003 but the two best known members of the cast when this was released were Danny DeVito and Kim Basinger The real star of LA CONFIDENTIAL is the script . I`ve never read the novel but I`ve often heard it`s unfilmable . Never once did I get the feeling this was true while watching the film adaption because the only thing to strike me about the script was its intelligence , yes you`ve read that right an intelligent Hollywood script complete with violence , wit and a couple of shocking twists and turns . The only criticism about the story is the old cliche of one of the cops being a naive idealist while the other cop is a violent fascist thug . LA CONFIDENTIAL was stuffed at the Oscars by TITANIC but that`s not surprising . How many academy voters are going to love a film about corruption , vice and murder set in Hollywood ?"""
tt0111161,7,"""I still can't quite get the enormous reputation of this film. I saw it again last night and instead of clearing up the mystery, the mystery got thicker. It is enjoyable film with very good performances by Tim Robbins, Morgan Freeman, James Whitmore etc, but...the most highly rated film ever? I don't get it. The voice over alone seems to belong to a so so film. I love Morgan Freeman's voice but he's telling us what we're seeing. So, the sterling reputation damages the enjoyment of the film because one is expecting something that never, really, arrives. The most interesting aspect is Tim Robbins's psychological journey. Credible or incredible doesn't quite matter, I did go with him without asking too many questions. Morgan Freeman's humanity is contagious and inspiring, whether credible or not because I bought it. So, a masterpiece? No. Good, even very good? Yes."""
tt0111161,7,"""I was a little surprised at first to see this film ranked #1 out of all possible candidates in the IMDB user ratings. When I thought about it, though, it made more sense--this is a """"Rocky""""-type feel-good movie that doesn't really make you think and reinforces what we would all like to believe about human nature. Don't get me wrong--it's a fine film (I gave it a solid 7 out of 10), it's just not, in my view, up there with _Casablanca_ and _The Graduate_.I guess the main problem I have with _Shawshank_ is the nature of the script and characters. Think about it: is there a single person in the film who isn't a one-dimensional cardboard cut-out with very simple motivations, or a Hollywood cliche or stereotype? We have (in no particular order), a corrupt, bigoted prison warden (who is a religious hypocrite for good measure), a brutal prison guard, a man who is wrongly accused of murder, an old convict who knows all the ropes and can't live on the outside, and a convict who is murdered by the brutal guards. Now where have we seen this stuff before? Only in a few dozen movies made from the 20s to the 90s. There's really nothing new here. Probably this comes from the fact that the story is from Stephen King, who doesn't really do well with complex characters (a problem I noted as far back as _Carrie_).If you want to see a good prison picture, try _Cool Hand Luke_ (from which this movie borrows considerably). If you want an escape picture, see either _The Great Escape_ or _Papillon_, both with Steve McQueen. Or if, by some chance, you want a crime and punishment movie that really makes you think, go with the late great Stanley Kubrick's _A Clockwork Orange_.I couldn't stop thinking about the warden: doesn't he have a family? How did they feel? What are they going to do now? I realize the story is inside the prison, but I wish the movie had made better use of its characters than simply as simple-minded symbols of EVIL or VIRTUE.I'm not Mr. Cranky, I did enjoy the movie, but I enjoyed it the same way I do an Italian dinner at the Olive Garden--a well-constructed genre product with nothing special to commend it."""
tt0499549,8,"""Forgive me, I'm going to jump from professional to fan boy for a while here. I haven't had the jitters after a film the way I've had for Avatar in quite sometime. James Cameron's Avatar is the most entertaining and enthralling cinematic experiences of my life. It is incredible, simply put. What Cameron has done here is the most passionate film project put out since Steven Spielberg released Schindler's List. His attention to detail and his zeal for pushing the envelope is so admirable to any filmmaker or actor who will ever do another film from this point on.Avatar is the story of Jake Sully, a paraplegic marine, who replaces his brother on a secret mission to infiltrate the Na' vi, the colony of beings that sit on the planet of Pandora, where there is a precious ore, that sells at a ridiculous amount. When Jake learns the ways of the Na' vi, his feelings and learnings will put him and the people he trusts in dangerous jeopardy.The performances here, in the sense of reacting, becoming, and understanding what Cameron has written are astounding. Not to be confused with a sensational bravura performance from some of the centuries best such as Marion Brando, Tom Hanks, or Diane Keaton; these actors along with the director inhabit these visual transformations with special effects as if they are have lived these beings all their lives. This is all based on character movements and reactions. Sam Worthington, as Jake Sully, is an actor who's on his way to becoming a star. Though he has problems with his Aussie accent often enough in the film, he gets the job done. Zoe Saldana, who plays Neytiri, a Na' vi huntress, is thrilling and electrifying. Stephen Lang, as the rock hard Colonel Miles, takes on a villainous turn to a new level in science fiction. He offers actual emotion and emotes evil to the audience and gains our hatred easily. Sigourney Weaver as the beautiful Dr. Grace, is sufficient enough to have on screen again teamed with Cameron. She lives inside her role with effortless ease, but suffers from some of the typical James Cameron cheesy lines.Narratively the film works perfectly on the cinematic level. The first forty minutes or so require patience and hope as it is the weakest part of the film and offers some dreariness, but when the second act takes off, it's sky high with no limits for James Cameron. Avatar delivers the best action sequences put on film of all time. That is the boldest statement I have ever made in all my years of criticism. I sat on this for two days before charging it out, but I mean it. It is the best visual experience of my life, period.Other than those visuals, the film pops with all the other technical aspects thrown into one. Art Direction is killer as the two worlds blend in perfectly for an acceptable time. The Film Editing is the crowning achievement of the film as it also offers the perfect blend of the two worlds, enticing the viewer and shifting us around. Mauro Fiore is the threat for a Cinematography Oscar this year. It was if the viewer sat down in a chair, put on glasses, and was literally placed on Pandora, spaceships, and floating mountains. The viewer can feel so engulfed by the imagery, you feel like you can smell the leaves from the trees. Avatar is utterly hypnotizing. James Horner's score is some of the best work done in his career. It offers a variable of devastation that moves the viewer to near tears. It goes back to his work on Titanic, where the musical instruments lifted the material immensely. The entire sound team is also locked and loaded for Oscar recognition as the feeling of animals, machines, and arrows buzzing by your head leave you imprisoned in Cameron's exquisite film.James Cameron has come back home ladies and gentlemen Cameron is back, bigger, badder, and mature in his crowning work of his career. Terminator 2: Judgment Day and Titanic do not even compare anymore. This is the film that can blend the fans of those two films together and lock Cameron into your heart. He's a definite spoiler for a directing bid for the Academy Awards. You have admire the raw, natural talent the man has. How could you ever conceive such an experience and put that much effort and work into it and have it pay off? The box office success will surely keep him in the minds of voters for various critics' awards. His screenplay, leaps and bounds better than 1997's Best Picture Winner, is primed, developed and ripe for the taking. Though, you do acquire the tacky and atypical dialogue you expect from a science fiction director of this caliber, you can appreciate the effort and the honesty of it all. James Cameron is everything Michael Bay wishes he was, to put it bluntly.Avatar will bring also great actors putting their best foot forward such as Giovanni Ribisi, who is as underrated as they come. Michelle Rodriguez who exudes sexy like any woman starring in a sci-fi epic. Joel Moore, showing his range outside of his comedic work in Dodgeball: An Underdog Story. And the classy veteran actors, CCH Pounder and Wes Studi, who just simply don't work enough.Avatar is one of the best films of the year. The most exciting, thrilling, and superb work you'll feast your eyes on in any theater this century. Cinema, forever, will remember the benchmark that James Cameron placed not only for himself, but for any man, daring to change the game, the way Cameron did. Avatar is a movie experience to be remembered, and please experience in a movie theater first.***½/****"""
tt0499549,8,"""I am sure my comment will be lost in a sea of blue but anyways here goes...Just attended the Advanced Screening at my local """"Event Cinema"""" BCC in 3DNow this movies graphics are gorgeous, everything is so real, the 3D just adds to the effect beautifully without distracting you.From a technical standpoint this movie is amazing, just the detail on the Navi's faces are amazing, they feel more real then their real life counterparts!Without giving anything away about the story, the plot itself is very solid, very character driven and perfectly executed by Jim, safe to say this is his best original story since """"The Terminator"""" and """"Terminator 2"""" and is definitely one of his best movies, so good it ties with T2 which is my most favorite movie of all time...So for those of you who have not seen this yet... WHAT ARE YOU WAITING FOR?!5/5"""
tt7131622,8,"""Not one of Tarantino's best. But still a pretty damn good and smart movie with cool sequences, great acting and directing, music and scenes that will stay with you long after the movie and you would love to watch again. Loved the combo Pitt-DiCaprio but loved more seeing some famous characters in this film such as Steve Mcqueen and Bruce Lee, who are absolutely hilarious in the movie! 8/10"""
